file,site,day.train.set,detection,detection.int
audiomoth2_20211217_134400.WAV,Sahafoza,1,n,0
audiomoth2_20211217_134500.WAV,Sahafoza,1,y,1
audiomoth2_20211217_134600.WAV,Sahafoza,1,n,0
audiomoth2_20211217_134700.WAV,Sahafoza,1,n,0
audiomoth2_20211217_134800.WAV,Sahafoza,1,n,0
audiomoth2_20211217_134900.WAV,Sahafoza,1,n,0
audiomoth2_20211217_135000.WAV,Sahafoza,1,n,0
audiomoth2_20211217_135100.WAV,Sahafoza,1,n,0
audiomoth2_20211217_135200.WAV,Sahafoza,1,n,0
audiomoth2_20211217_135300.WAV,Sahafoza,1,n,0
audiomoth2_20211217_135400.WAV,Sahafoza,1,n,0
audiomoth2_20211217_135500.WAV,Sahafoza,1,n,0
audiomoth2_20211217_135600.WAV,Sahafoza,1,n,0
audiomoth2_20211217_135700.WAV,Sahafoza,1,n,0
audiomoth2_20211217_135800.WAV,Sahafoza,1,n,0
audiomoth2_20211217_135900.WAV,Sahafoza,1,n,0
audiomoth2_20211217_140000.WAV,Sahafoza,1,n,0
audiomoth2_20211217_140100.WAV,Sahafoza,1,n,0
audiomoth2_20211217_140200.WAV,Sahafoza,1,n,0
audiomoth2_20211217_140300.WAV,Sahafoza,1,n,0
audiomoth2_20211217_140400.WAV,Sahafoza,1,n,0
audiomoth2_20211217_140500.WAV,Sahafoza,1,n,0
audiomoth2_20211217_140600.WAV,Sahafoza,1,n,0
audiomoth2_20211217_140800.WAV,Sahafoza,1,y,1
audiomoth2_20211217_140900.WAV,Sahafoza,1,n,0
audiomoth2_20211217_141000.WAV,Sahafoza,1,n,0
audiomoth2_20211217_141100.WAV,Sahafoza,1,n,0
audiomoth2_20211217_141200.WAV,Sahafoza,1,n,0
audiomoth2_20211217_141300.WAV,Sahafoza,1,n,0
audiomoth2_20211217_141400.WAV,Sahafoza,1,n,0
audiomoth2_20211217_141500.WAV,Sahafoza,1,n,0
audiomoth2_20211217_141600.WAV,Sahafoza,1,n,0
audiomoth2_20211217_141700.WAV,Sahafoza,1,n,0
audiomoth2_20211217_141800.WAV,Sahafoza,1,n,0
audiomoth2_20211217_141900.WAV,Sahafoza,1,n,0
audiomoth2_20211217_142000.WAV,Sahafoza,1,n,0
audiomoth2_20211217_142100.WAV,Sahafoza,1,n,0
audiomoth2_20211217_142200.WAV,Sahafoza,1,n,0
audiomoth2_20211217_142300.WAV,Sahafoza,1,n,0
audiomoth2_20211217_142400.WAV,Sahafoza,1,n,0
audiomoth2_20211217_142500.WAV,Sahafoza,1,n,0
audiomoth2_20211217_142600.WAV,Sahafoza,1,n,0
audiomoth2_20211217_142700.WAV,Sahafoza,1,n,0
audiomoth2_20211217_142800.WAV,Sahafoza,1,n,0
audiomoth2_20211217_142900.WAV,Sahafoza,1,y,1
audiomoth2_20211217_143000.WAV,Sahafoza,1,n,0
audiomoth2_20211217_143100.WAV,Sahafoza,1,n,0
audiomoth2_20211217_143200.WAV,Sahafoza,1,n,0
audiomoth2_20211217_143300.WAV,Sahafoza,1,n,0
audiomoth2_20211217_143400.WAV,Sahafoza,1,n,0
audiomoth2_20211217_143500.WAV,Sahafoza,1,n,0
audiomoth2_20211217_143600.WAV,Sahafoza,1,n,0
audiomoth2_20211217_143700.WAV,Sahafoza,1,n,0
audiomoth2_20211217_143800.WAV,Sahafoza,1,n,0
audiomoth2_20211217_143900.WAV,Sahafoza,1,n,0
audiomoth2_20211217_144000.WAV,Sahafoza,1,n,0
audiomoth2_20211217_144100.WAV,Sahafoza,1,n,0
audiomoth2_20211217_144200.WAV,Sahafoza,1,n,0
audiomoth2_20211217_144300.WAV,Sahafoza,1,n,0
audiomoth2_20211217_144400.WAV,Sahafoza,1,n,0
audiomoth2_20211217_144500.WAV,Sahafoza,1,n,0
audiomoth2_20211217_144600.WAV,Sahafoza,1,n,0
audiomoth2_20211217_144700.WAV,Sahafoza,1,n,0
audiomoth2_20211217_144800.WAV,Sahafoza,1,n,0
audiomoth2_20211217_144900.WAV,Sahafoza,1,n,0
audiomoth2_20211217_145000.WAV,Sahafoza,1,n,0
audiomoth2_20211217_145100.WAV,Sahafoza,1,n,0
audiomoth2_20211217_145200.WAV,Sahafoza,1,n,0
audiomoth2_20211217_145300.WAV,Sahafoza,1,n,0
audiomoth2_20211217_145400.WAV,Sahafoza,1,n,0
audiomoth2_20211217_145500.WAV,Sahafoza,1,n,0
audiomoth2_20211217_145600.WAV,Sahafoza,1,y,1
audiomoth2_20211217_145700.WAV,Sahafoza,1,y,1
audiomoth2_20211217_145800.WAV,Sahafoza,1,n,0
audiomoth2_20211217_145900.WAV,Sahafoza,1,n,0
audiomoth2_20211224_080000.WAV,Sahafoza,2,n,0
audiomoth2_20211224_080100.WAV,Sahafoza,2,n,0
audiomoth2_20211224_080200.WAV,Sahafoza,2,n,0
audiomoth2_20211224_080300.WAV,Sahafoza,2,n,0
audiomoth2_20211224_080400.WAV,Sahafoza,2,y,1
audiomoth2_20211224_080500.WAV,Sahafoza,2,y,1
audiomoth2_20211224_080600.WAV,Sahafoza,2,n,0
audiomoth2_20211224_080700.WAV,Sahafoza,2,n,0
audiomoth2_20211224_080800.WAV,Sahafoza,2,n,0
audiomoth2_20211224_080900.WAV,Sahafoza,2,y,1
audiomoth2_20211224_081000.WAV,Sahafoza,2,n,0
audiomoth2_20211224_081100.WAV,Sahafoza,2,n,0
audiomoth2_20211224_081200.WAV,Sahafoza,2,n,0
audiomoth2_20211224_081300.WAV,Sahafoza,2,n,0
audiomoth2_20211224_081400.WAV,Sahafoza,2,n,0
audiomoth2_20211224_081500.WAV,Sahafoza,2,n,0
audiomoth2_20211224_081600.WAV,Sahafoza,2,n,0
audiomoth2_20211224_081700.WAV,Sahafoza,2,n,0
audiomoth2_20211224_081800.WAV,Sahafoza,2,n,0
audiomoth2_20211224_081900.WAV,Sahafoza,2,n,0
audiomoth2_20211224_082000.WAV,Sahafoza,2,n,0
audiomoth2_20211224_082100.WAV,Sahafoza,2,n,0
audiomoth2_20211224_082200.WAV,Sahafoza,2,n,0
audiomoth2_20211224_082300.WAV,Sahafoza,2,n,0
audiomoth2_20211224_082400.WAV,Sahafoza,2,n,0
audiomoth2_20211224_082500.WAV,Sahafoza,2,n,0
audiomoth2_20211224_082600.WAV,Sahafoza,2,y,1
audiomoth2_20211224_082700.WAV,Sahafoza,2,y,1
audiomoth2_20211224_082800.WAV,Sahafoza,2,y,1
audiomoth2_20211224_082900.WAV,Sahafoza,2,y,1
audiomoth2_20211224_083000.WAV,Sahafoza,2,n,0
audiomoth2_20211224_083100.WAV,Sahafoza,2,n,0
audiomoth2_20211224_083200.WAV,Sahafoza,2,n,0
audiomoth2_20211224_083300.WAV,Sahafoza,2,y,1
audiomoth2_20211224_083400.WAV,Sahafoza,2,n,0
audiomoth2_20211224_083500.WAV,Sahafoza,2,n,0
audiomoth2_20211224_083600.WAV,Sahafoza,2,n,0
audiomoth2_20211224_083700.WAV,Sahafoza,2,n,0
audiomoth2_20211224_083800.WAV,Sahafoza,2,n,0
audiomoth2_20211224_083900.WAV,Sahafoza,2,n,0
audiomoth2_20211224_084000.WAV,Sahafoza,2,n,0
audiomoth2_20211224_084100.WAV,Sahafoza,2,y,1
audiomoth2_20211224_084200.WAV,Sahafoza,2,y,1
audiomoth2_20211224_084300.WAV,Sahafoza,2,y,1
audiomoth2_20211224_084400.WAV,Sahafoza,2,n,0
audiomoth2_20211224_084500.WAV,Sahafoza,2,n,0
audiomoth2_20211224_084600.WAV,Sahafoza,2,n,0
audiomoth2_20211224_084700.WAV,Sahafoza,2,n,0
audiomoth2_20211224_084800.WAV,Sahafoza,2,n,0
audiomoth2_20211224_084900.WAV,Sahafoza,2,n,0
audiomoth2_20211224_085000.WAV,Sahafoza,2,n,0
audiomoth2_20211224_085100.WAV,Sahafoza,2,n,0
audiomoth2_20211224_085200.WAV,Sahafoza,2,n,0
audiomoth2_20211224_085300.WAV,Sahafoza,2,n,0
audiomoth2_20211224_085400.WAV,Sahafoza,2,n,0
audiomoth2_20211224_085500.WAV,Sahafoza,2,n,0
audiomoth2_20211224_085600.WAV,Sahafoza,2,n,0
audiomoth2_20211224_085700.WAV,Sahafoza,2,n,0
audiomoth2_20211224_085800.WAV,Sahafoza,2,n,0
audiomoth2_20211224_085900.WAV,Sahafoza,2,n,0
audiomoth2_20211224_090000.WAV,Sahafoza,2,n,0
audiomoth2_20211224_090100.WAV,Sahafoza,2,n,0
audiomoth2_20211224_090200.WAV,Sahafoza,2,y,1
audiomoth2_20211224_090300.WAV,Sahafoza,2,n,0
audiomoth2_20211224_090400.WAV,Sahafoza,2,n,0
audiomoth2_20211224_090500.WAV,Sahafoza,2,n,0
audiomoth2_20211224_090600.WAV,Sahafoza,2,n,0
audiomoth2_20211224_090700.WAV,Sahafoza,2,n,0
audiomoth2_20211224_090800.WAV,Sahafoza,2,n,0
audiomoth2_20211224_090900.WAV,Sahafoza,2,n,0
audiomoth2_20211224_091000.WAV,Sahafoza,2,n,0
audiomoth2_20211224_091100.WAV,Sahafoza,2,n,0
audiomoth2_20211224_091200.WAV,Sahafoza,2,n,0
audiomoth2_20211224_091300.WAV,Sahafoza,2,n,0
audiomoth2_20211224_091400.WAV,Sahafoza,2,n,0
audiomoth2_20211224_091500.WAV,Sahafoza,2,n,0
audiomoth2_20211224_091600.WAV,Sahafoza,2,n,0
audiomoth2_20211224_091700.WAV,Sahafoza,2,n,0
audiomoth2_20211224_091800.WAV,Sahafoza,2,n,0
audiomoth2_20211224_091900.WAV,Sahafoza,2,n,0
audiomoth2_20211224_092000.WAV,Sahafoza,2,n,0
audiomoth2_20211224_092100.WAV,Sahafoza,2,n,0
audiomoth2_20211224_092200.WAV,Sahafoza,2,n,0
audiomoth2_20211224_092300.WAV,Sahafoza,2,y,1
audiomoth2_20211224_092400.WAV,Sahafoza,2,y,1
audiomoth2_20211224_092500.WAV,Sahafoza,2,y,1
audiomoth2_20211224_092600.WAV,Sahafoza,2,y,1
audiomoth2_20211224_092700.WAV,Sahafoza,2,n,0
audiomoth2_20211224_092800.WAV,Sahafoza,2,n,0
audiomoth2_20211224_092900.WAV,Sahafoza,2,n,0
audiomoth2_20211224_093000.WAV,Sahafoza,2,n,0
audiomoth2_20211224_093100.WAV,Sahafoza,2,n,0
audiomoth2_20211224_093200.WAV,Sahafoza,2,n,0
audiomoth2_20211224_093300.WAV,Sahafoza,2,n,0
audiomoth2_20211224_093400.WAV,Sahafoza,2,n,0
audiomoth2_20211224_093500.WAV,Sahafoza,2,n,0
audiomoth2_20211224_093600.WAV,Sahafoza,2,n,0
audiomoth2_20211224_093700.WAV,Sahafoza,2,n,0
audiomoth2_20211224_093800.WAV,Sahafoza,2,n,0
audiomoth2_20211224_093900.WAV,Sahafoza,2,n,0
audiomoth2_20211224_094000.WAV,Sahafoza,2,n,0
audiomoth2_20211224_094100.WAV,Sahafoza,2,n,0
audiomoth2_20211224_094200.WAV,Sahafoza,2,n,0
audiomoth2_20211224_094300.WAV,Sahafoza,2,n,0
audiomoth2_20211224_094400.WAV,Sahafoza,2,n,0
audiomoth2_20211224_094500.WAV,Sahafoza,2,n,0
audiomoth2_20211224_094600.WAV,Sahafoza,2,n,0
audiomoth2_20211224_094700.WAV,Sahafoza,2,n,0
audiomoth2_20211224_094800.WAV,Sahafoza,2,n,0
audiomoth2_20211224_094900.WAV,Sahafoza,2,n,0
audiomoth2_20211224_095000.WAV,Sahafoza,2,n,0
audiomoth2_20211224_095100.WAV,Sahafoza,2,n,0
audiomoth2_20211224_095201.WAV,Sahafoza,2,n,0
audiomoth2_20211224_095305.WAV,Sahafoza,2,n,0
audiomoth2_20211224_095400.WAV,Sahafoza,2,n,0
audiomoth2_20211224_095500.WAV,Sahafoza,2,n,0
audiomoth2_20211224_095600.WAV,Sahafoza,2,n,0
audiomoth2_20211224_095700.WAV,Sahafoza,2,n,0
audiomoth2_20211224_095800.WAV,Sahafoza,2,n,0
audiomoth2_20211224_095900.WAV,Sahafoza,2,n,0
audiomoth2_20211224_100000.WAV,Sahafoza,2,n,0
audiomoth2_20211224_100100.WAV,Sahafoza,2,n,0
audiomoth2_20211224_100200.WAV,Sahafoza,2,n,0
audiomoth2_20211224_100300.WAV,Sahafoza,2,n,0
audiomoth2_20211224_100400.WAV,Sahafoza,2,n,0
audiomoth2_20211224_100500.WAV,Sahafoza,2,n,0
audiomoth2_20211224_100600.WAV,Sahafoza,2,n,0
audiomoth2_20211224_100700.WAV,Sahafoza,2,n,0
audiomoth2_20211224_100800.WAV,Sahafoza,2,n,0
audiomoth2_20211224_100900.WAV,Sahafoza,2,n,0
audiomoth2_20211224_101000.WAV,Sahafoza,2,n,0
audiomoth2_20211224_101100.WAV,Sahafoza,2,n,0
audiomoth2_20211224_101200.WAV,Sahafoza,2,n,0
audiomoth2_20211224_101300.WAV,Sahafoza,2,n,0
audiomoth2_20211224_101400.WAV,Sahafoza,2,n,0
audiomoth2_20211224_101500.WAV,Sahafoza,2,n,0
audiomoth2_20211224_101600.WAV,Sahafoza,2,n,0
audiomoth2_20211224_101700.WAV,Sahafoza,2,n,0
audiomoth2_20211224_101800.WAV,Sahafoza,2,y,1
audiomoth2_20211224_101900.WAV,Sahafoza,2,n,0
audiomoth2_20211224_102000.WAV,Sahafoza,2,y,1
audiomoth2_20211224_102100.WAV,Sahafoza,2,y,1
audiomoth2_20211224_102200.WAV,Sahafoza,2,y,1
audiomoth2_20211224_102300.WAV,Sahafoza,2,n,0
audiomoth2_20211224_102400.WAV,Sahafoza,2,n,0
audiomoth2_20211224_102500.WAV,Sahafoza,2,n,0
audiomoth2_20211224_102600.WAV,Sahafoza,2,n,0
audiomoth2_20211224_102700.WAV,Sahafoza,2,n,0
audiomoth2_20211224_102800.WAV,Sahafoza,2,n,0
audiomoth2_20211224_102900.WAV,Sahafoza,2,n,0
audiomoth2_20211224_103000.WAV,Sahafoza,2,y,1
audiomoth2_20211224_103100.WAV,Sahafoza,2,n,0
audiomoth2_20211224_103200.WAV,Sahafoza,2,n,0
audiomoth2_20211224_103300.WAV,Sahafoza,2,y,1
audiomoth2_20211224_103400.WAV,Sahafoza,2,y,1
audiomoth2_20211224_103500.WAV,Sahafoza,2,n,0
audiomoth2_20211224_103600.WAV,Sahafoza,2,n,0
audiomoth2_20211224_103700.WAV,Sahafoza,2,n,0
audiomoth2_20211224_103800.WAV,Sahafoza,2,n,0
audiomoth2_20211224_103900.WAV,Sahafoza,2,n,0
audiomoth2_20211224_104000.WAV,Sahafoza,2,y,1
audiomoth2_20211224_104100.WAV,Sahafoza,2,y,1
audiomoth2_20211224_104200.WAV,Sahafoza,2,y,1
audiomoth2_20211224_104300.WAV,Sahafoza,2,y,1
audiomoth2_20211224_104400.WAV,Sahafoza,2,n,0
audiomoth2_20211224_104500.WAV,Sahafoza,2,n,0
audiomoth2_20211224_104600.WAV,Sahafoza,2,n,0
audiomoth2_20211224_104700.WAV,Sahafoza,2,n,0
audiomoth2_20211224_104800.WAV,Sahafoza,2,n,0
audiomoth2_20211224_104900.WAV,Sahafoza,2,n,0
audiomoth2_20211224_105000.WAV,Sahafoza,2,n,0
audiomoth2_20211224_105100.WAV,Sahafoza,2,n,0
audiomoth2_20211224_105200.WAV,Sahafoza,2,n,0
audiomoth2_20211224_105300.WAV,Sahafoza,2,n,0
audiomoth2_20211224_105400.WAV,Sahafoza,2,n,0
audiomoth2_20211224_105500.WAV,Sahafoza,2,n,0
audiomoth2_20211224_105600.WAV,Sahafoza,2,n,0
audiomoth2_20211224_105700.WAV,Sahafoza,2,n,0
audiomoth2_20211224_105800.WAV,Sahafoza,2,n,0
audiomoth2_20211224_105900.WAV,Sahafoza,2,n,0
audiomoth2_20211224_190000.WAV,Sahafoza,2,n,0
audiomoth2_20211224_190100.WAV,Sahafoza,2,y,1
audiomoth2_20211224_190200.WAV,Sahafoza,2,y,1
audiomoth2_20211224_190300.WAV,Sahafoza,2,y,1
audiomoth2_20211224_190400.WAV,Sahafoza,2,n,0
audiomoth2_20211224_190500.WAV,Sahafoza,2,n,0
audiomoth2_20211224_190600.WAV,Sahafoza,2,y,1
audiomoth2_20211224_190700.WAV,Sahafoza,2,y,1
audiomoth2_20211224_190800.WAV,Sahafoza,2,y,1
audiomoth2_20211224_190900.WAV,Sahafoza,2,n,0
audiomoth2_20211224_191000.WAV,Sahafoza,2,n,0
audiomoth2_20211224_191100.WAV,Sahafoza,2,n,0
audiomoth2_20211224_191200.WAV,Sahafoza,2,n,0
audiomoth2_20211224_191300.WAV,Sahafoza,2,n,0
audiomoth2_20211224_191400.WAV,Sahafoza,2,n,0
audiomoth2_20211224_191500.WAV,Sahafoza,2,n,0
audiomoth2_20211224_191600.WAV,Sahafoza,2,n,0
audiomoth2_20211224_191700.WAV,Sahafoza,2,n,0
audiomoth2_20211224_191800.WAV,Sahafoza,2,y,1
audiomoth2_20211224_191900.WAV,Sahafoza,2,y,1
audiomoth2_20211224_192000.WAV,Sahafoza,2,n,0
audiomoth2_20211224_192100.WAV,Sahafoza,2,n,0
audiomoth2_20211224_192200.WAV,Sahafoza,2,n,0
audiomoth2_20211224_192300.WAV,Sahafoza,2,n,0
audiomoth2_20211224_192400.WAV,Sahafoza,2,n,0
audiomoth2_20211224_192500.WAV,Sahafoza,2,n,0
audiomoth2_20211224_192600.WAV,Sahafoza,2,n,0
audiomoth2_20211224_192700.WAV,Sahafoza,2,n,0
audiomoth2_20211224_192800.WAV,Sahafoza,2,n,0
audiomoth2_20211224_192900.WAV,Sahafoza,2,n,0
audiomoth2_20211224_193000.WAV,Sahafoza,2,n,0
audiomoth2_20211224_193100.WAV,Sahafoza,2,n,0
audiomoth2_20211224_193200.WAV,Sahafoza,2,n,0
audiomoth2_20211224_193300.WAV,Sahafoza,2,n,0
audiomoth2_20211224_193400.WAV,Sahafoza,2,n,0
audiomoth2_20211224_193500.WAV,Sahafoza,2,y,1
audiomoth2_20211224_193600.WAV,Sahafoza,2,y,1
audiomoth2_20211224_193700.WAV,Sahafoza,2,n,0
audiomoth2_20211224_193800.WAV,Sahafoza,2,n,0
audiomoth2_20211224_193900.WAV,Sahafoza,2,n,0
audiomoth2_20211224_194000.WAV,Sahafoza,2,n,0
audiomoth2_20211224_194100.WAV,Sahafoza,2,n,0
audiomoth2_20211224_194200.WAV,Sahafoza,2,n,0
audiomoth2_20211224_194300.WAV,Sahafoza,2,n,0
audiomoth2_20211224_194400.WAV,Sahafoza,2,n,0
audiomoth2_20211224_194500.WAV,Sahafoza,2,n,0
audiomoth2_20211224_194600.WAV,Sahafoza,2,n,0
audiomoth2_20211224_194700.WAV,Sahafoza,2,n,0
audiomoth2_20211224_194800.WAV,Sahafoza,2,n,0
audiomoth2_20211224_194900.WAV,Sahafoza,2,n,0
audiomoth2_20211224_195000.WAV,Sahafoza,2,n,0
audiomoth2_20211224_195100.WAV,Sahafoza,2,n,0
audiomoth2_20211224_195200.WAV,Sahafoza,2,n,0
audiomoth2_20211224_195300.WAV,Sahafoza,2,n,0
audiomoth2_20211224_195400.WAV,Sahafoza,2,n,0
audiomoth2_20211224_195500.WAV,Sahafoza,2,n,0
audiomoth2_20211224_195600.WAV,Sahafoza,2,n,0
audiomoth2_20211224_195700.WAV,Sahafoza,2,n,0
audiomoth2_20211224_195800.WAV,Sahafoza,2,n,0
audiomoth2_20211224_195900.WAV,Sahafoza,2,n,0
audiomoth2_20211231_050000.WAV,Sahafoza,3,n,0
audiomoth2_20211231_050103.WAV,Sahafoza,3,n,0
audiomoth2_20211231_050203.WAV,Sahafoza,3,y,1
audiomoth2_20211231_050303.WAV,Sahafoza,3,n,0
audiomoth2_20211231_050403.WAV,Sahafoza,3,n,0
audiomoth2_20211231_050503.WAV,Sahafoza,3,y,1
audiomoth2_20211231_050603.WAV,Sahafoza,3,y,1
audiomoth2_20211231_050703.WAV,Sahafoza,3,n,0
audiomoth2_20211231_050803.WAV,Sahafoza,3,n,0
audiomoth2_20211231_050903.WAV,Sahafoza,3,n,0
audiomoth2_20211231_051003.WAV,Sahafoza,3,n,0
audiomoth2_20211231_051103.WAV,Sahafoza,3,y,1
audiomoth2_20211231_051203.WAV,Sahafoza,3,y,1
audiomoth2_20211231_051303.WAV,Sahafoza,3,n,0
audiomoth2_20211231_051403.WAV,Sahafoza,3,n,0
audiomoth2_20211231_051503.WAV,Sahafoza,3,y,1
audiomoth2_20211231_051603.WAV,Sahafoza,3,n,0
audiomoth2_20211231_051703.WAV,Sahafoza,3,n,0
audiomoth2_20211231_051803.WAV,Sahafoza,3,n,0
audiomoth2_20211231_051903.WAV,Sahafoza,3,n,0
audiomoth2_20211231_052003.WAV,Sahafoza,3,y,1
audiomoth2_20211231_052103.WAV,Sahafoza,3,y,1
audiomoth2_20211231_052203.WAV,Sahafoza,3,n,0
audiomoth2_20211231_052303.WAV,Sahafoza,3,n,0
audiomoth2_20211231_052403.WAV,Sahafoza,3,y,1
audiomoth2_20211231_052503.WAV,Sahafoza,3,n,0
audiomoth2_20211231_052603.WAV,Sahafoza,3,n,0
audiomoth2_20211231_052703.WAV,Sahafoza,3,n,0
audiomoth2_20211231_052803.WAV,Sahafoza,3,n,0
audiomoth2_20211231_052903.WAV,Sahafoza,3,n,0
audiomoth2_20211231_053003.WAV,Sahafoza,3,n,0
audiomoth2_20211231_053103.WAV,Sahafoza,3,n,0
audiomoth2_20211231_053203.WAV,Sahafoza,3,n,0
audiomoth2_20211231_053303.WAV,Sahafoza,3,n,0
audiomoth2_20211231_053403.WAV,Sahafoza,3,n,0
audiomoth2_20211231_053503.WAV,Sahafoza,3,n,0
audiomoth2_20211231_053603.WAV,Sahafoza,3,n,0
audiomoth2_20211231_053703.WAV,Sahafoza,3,y,1
audiomoth2_20211231_053803.WAV,Sahafoza,3,y,1
audiomoth2_20211231_053903.WAV,Sahafoza,3,y,1
audiomoth2_20211231_054003.WAV,Sahafoza,3,n,0
audiomoth2_20211231_054103.WAV,Sahafoza,3,n,0
audiomoth2_20211231_054203.WAV,Sahafoza,3,n,0
audiomoth2_20211231_054303.WAV,Sahafoza,3,n,0
audiomoth2_20211231_054403.WAV,Sahafoza,3,n,0
audiomoth2_20211231_054503.WAV,Sahafoza,3,n,0
audiomoth2_20211231_054603.WAV,Sahafoza,3,y,1
audiomoth2_20211231_054703.WAV,Sahafoza,3,n,0
audiomoth2_20211231_054803.WAV,Sahafoza,3,y,1
audiomoth2_20211231_054903.WAV,Sahafoza,3,n,0
audiomoth2_20211231_055003.WAV,Sahafoza,3,n,0
audiomoth2_20211231_055103.WAV,Sahafoza,3,y,1
audiomoth2_20211231_055203.WAV,Sahafoza,3,n,0
audiomoth2_20211231_055303.WAV,Sahafoza,3,n,0
audiomoth2_20211231_055403.WAV,Sahafoza,3,n,0
audiomoth2_20211231_055503.WAV,Sahafoza,3,n,0
audiomoth2_20211231_055603.WAV,Sahafoza,3,n,0
audiomoth2_20211231_055703.WAV,Sahafoza,3,n,0
audiomoth2_20211231_055803.WAV,Sahafoza,3,n,0
audiomoth2_20211231_055903.WAV,Sahafoza,3,n,0
audiomoth2_20211231_130003.WAV,Sahafoza,3,n,0
audiomoth2_20211231_130103.WAV,Sahafoza,3,n,0
audiomoth2_20211231_130203.WAV,Sahafoza,3,n,0
audiomoth2_20211231_130303.WAV,Sahafoza,3,n,0
audiomoth2_20211231_130403.WAV,Sahafoza,3,n,0
audiomoth2_20211231_130503.WAV,Sahafoza,3,n,0
audiomoth2_20211231_130603.WAV,Sahafoza,3,y,1
audiomoth2_20211231_130703.WAV,Sahafoza,3,y,1
audiomoth2_20211231_130803.WAV,Sahafoza,3,y,1
audiomoth2_20211231_130903.WAV,Sahafoza,3,n,0
audiomoth2_20211231_131003.WAV,Sahafoza,3,n,0
audiomoth2_20211231_131103.WAV,Sahafoza,3,y,1
audiomoth2_20211231_131203.WAV,Sahafoza,3,y,1
audiomoth2_20211231_131303.WAV,Sahafoza,3,n,0
audiomoth2_20211231_131403.WAV,Sahafoza,3,y,1
audiomoth2_20211231_131503.WAV,Sahafoza,3,y,1
audiomoth2_20211231_131603.WAV,Sahafoza,3,y,1
audiomoth2_20211231_131703.WAV,Sahafoza,3,y,1
audiomoth2_20211231_131803.WAV,Sahafoza,3,n,0
audiomoth2_20211231_131903.WAV,Sahafoza,3,n,0
audiomoth2_20211231_132003.WAV,Sahafoza,3,n,0
audiomoth2_20211231_132103.WAV,Sahafoza,3,n,0
audiomoth2_20211231_132203.WAV,Sahafoza,3,n,0
audiomoth2_20211231_132303.WAV,Sahafoza,3,n,0
audiomoth2_20211231_132403.WAV,Sahafoza,3,n,0
audiomoth2_20211231_132503.WAV,Sahafoza,3,n,0
audiomoth2_20211231_132603.WAV,Sahafoza,3,n,0
audiomoth2_20211231_132703.WAV,Sahafoza,3,n,0
audiomoth2_20211231_132803.WAV,Sahafoza,3,n,0
audiomoth2_20211231_132903.WAV,Sahafoza,3,n,0
audiomoth2_20211231_133003.WAV,Sahafoza,3,n,0
audiomoth2_20211231_133103.WAV,Sahafoza,3,n,0
audiomoth2_20211231_133203.WAV,Sahafoza,3,n,0
audiomoth2_20211231_133303.WAV,Sahafoza,3,n,0
audiomoth2_20211231_133403.WAV,Sahafoza,3,n,0
audiomoth2_20211231_133503.WAV,Sahafoza,3,n,0
audiomoth2_20211231_133603.WAV,Sahafoza,3,n,0
audiomoth2_20211231_133703.WAV,Sahafoza,3,n,0
audiomoth2_20211231_133803.WAV,Sahafoza,3,n,0
audiomoth2_20211231_133903.WAV,Sahafoza,3,n,0
audiomoth2_20211231_134003.WAV,Sahafoza,3,n,0
audiomoth2_20211231_134103.WAV,Sahafoza,3,n,0
audiomoth2_20211231_134203.WAV,Sahafoza,3,n,0
audiomoth2_20211231_134303.WAV,Sahafoza,3,n,0
audiomoth2_20211231_134403.WAV,Sahafoza,3,n,0
audiomoth2_20211231_134503.WAV,Sahafoza,3,n,0
audiomoth2_20211231_134603.WAV,Sahafoza,3,n,0
audiomoth2_20211231_134703.WAV,Sahafoza,3,n,0
audiomoth2_20211231_134803.WAV,Sahafoza,3,n,0
audiomoth2_20211231_134903.WAV,Sahafoza,3,n,0
audiomoth2_20211231_135003.WAV,Sahafoza,3,n,0
audiomoth2_20211231_135103.WAV,Sahafoza,3,n,0
audiomoth2_20211231_135203.WAV,Sahafoza,3,n,0
audiomoth2_20211231_135303.WAV,Sahafoza,3,n,0
audiomoth2_20211231_135403.WAV,Sahafoza,3,n,0
audiomoth2_20211231_135503.WAV,Sahafoza,3,y,1
audiomoth2_20211231_135603.WAV,Sahafoza,3,n,0
audiomoth2_20211231_135703.WAV,Sahafoza,3,n,0
audiomoth2_20211231_135803.WAV,Sahafoza,3,n,0
audiomoth2_20211231_135903.WAV,Sahafoza,3,n,0
Audiomoth20_20220130_060000.WAV,Lomako E,1,n,0
Audiomoth20_20220130_060100.WAV,Lomako E,1,n,0
Audiomoth20_20220130_060200.WAV,Lomako E,1,n,0
Audiomoth20_20220130_060300.WAV,Lomako E,1,n,0
Audiomoth20_20220130_060400.WAV,Lomako E,1,n,0
Audiomoth20_20220130_060500.WAV,Lomako E,1,n,0
Audiomoth20_20220130_060600.WAV,Lomako E,1,n,0
Audiomoth20_20220130_060700.WAV,Lomako E,1,n,0
Audiomoth20_20220130_060800.WAV,Lomako E,1,n,0
Audiomoth20_20220130_060900.WAV,Lomako E,1,n,0
Audiomoth20_20220130_061000.WAV,Lomako E,1,n,0
Audiomoth20_20220130_061100.WAV,Lomako E,1,n,0
Audiomoth20_20220130_061200.WAV,Lomako E,1,n,0
Audiomoth20_20220130_061300.WAV,Lomako E,1,n,0
Audiomoth20_20220130_061400.WAV,Lomako E,1,n,0
Audiomoth20_20220130_061500.WAV,Lomako E,1,n,0
